timestamp_utc,agent_name,mean_score,std_score,runs,max_steps,scaling_factor,arena_size,wall_obstacles
2026-02-11T10:26:20.778346+00:00,agent_template,-13931.000000,8342.381594,3,200,5,500,1
2026-02-11T10:30:09.707166+00:00,agent_template,-16100.666667,10503.018656,3,200,5,500,1,3,3
2026-04-13T12:09:17.737707+00:00,agent,-984.500000,9.542012,10,1000,5,500,1,0,2
2026-04-13T12:11:36.280469+00:00,agent,-984.500000,9.542012,10,1000,5,500,1,0,2
2026-04-13T12:14:17.770114+00:00,agent,-655.500000,881.792408,10,1000,5,500,1,3,2
2026-04-13T12:17:16.933120+00:00,agent,1860.400000,262.090137,10,1000,5,500,0,3,2
